"Source: Calculated by ReFED based on data from various sources. See https://insights.refed.com/methodology for more information. Data last updated January 23, 2021",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
solution_group,solution_priority_action_area,solution_name,state,annual_tons_diversion_potential,annual_mtco2e_reduction_potential,annual_gallons_water_savings_potential,annual_meal_equivalents_diverted,jobs_created,annual_us_dollars_cost,annual_us_dollars_gross_financial_benefit,annual_us_dollars_net_financial_benefit,relevent_for_consumers,relevent_for_foodservice,relevent_for_government,relevent_for_manufacturers,relevent_for_producers,relevent_for_retailers,relevent_for_solution_providers
Prevention,Reshape Consumer Environments,Buffet Signage,Montana,251.520112,1222.563752,60258827.55,419200.1867,0,293.8229308,936547.777,936253.954,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,Nebraska,281.8364296,1369.524699,67501052.29,469727.3826,0,329.2381078,1049432.109,1049102.871,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,Nevada,2885.004133,14026.64041,691369353.2,4808340.221,0,3370.228976,10742457.87,10739087.64,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,New Hampshire,220.9886586,1040.390312,52934493.31,368314.431,0,258.1564346,822862.3757,822604.2193,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,New Jersey,1281.633989,6063.735955,307041499.2,2136056.648,0,1497.190232,4772228.564,4770731.374,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,New Mexico,412.7876894,2006.359876,98891023.53,687979.4824,0,482.2138784,1537035.706,1536553.492,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,New York,3311.515061,15747.99874,793175278.5,5519191.769,0,3868.474186,12330592.75,12326724.27,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,North Carolina,1422.317408,6911.174753,340636653.4,2370529.013,0,1661.535,5296070.344,5294408.809,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,North Dakota,62.55930721,303.854251,14975887.25,104265.512,0,73.08107032,232942.7242,232869.6432,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,Ohio,1487.747778,7229.085482,356305704.5,2479579.63,0,1737.970013,5539703.615,5537965.645,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,Oklahoma,437.5925694,2118.637489,104807006.7,729320.9491,0,511.1906567,1629397.923,1628886.732,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,Oregon,680.1565713,3002.994775,159581585,1133594.286,0,794.5511617,2532597.174,2531802.622,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,Pennsylvania,1950.456493,9213.470347,467146711.2,3250760.822,0,2278.501065,7262622.769,7260344.268,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,Rhode Island,160.8965236,781.8820542,38537486.93,268160.8726,0,187.9574867,599106.2912,598918.3337,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,South Carolina,783.6286574,3808.485123,187714403.8,1306047.762,0,915.4260744,2917880.686,2916965.26,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,South Dakota,188.8171368,917.6829394,45231252.99,314695.2281,0,220.5740292,703070.0978,702849.5238,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,Tennessee,969.5916035,4712.108477,232252057.2,1615986.006,0,1132.66587,3610323.061,3609190.395,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,Texas,3548.845009,17245.75314,850010611,5914741.682,0,4145.720329,13214302.73,13210157.01,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,Utah,554.6040451,2682.61331,132847101.8,924340.0752,0,647.8821302,2065096.033,2064448.151,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,Vermont,205.2795856,912.9757758,48525466.02,342132.6427,0,239.8052744,764368.8532,764129.0479,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,Virginia,1225.929955,5876.199443,293650032.6,2043216.592,0,1432.117414,4564811.795,4563379.677,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,Washington,990.3000876,4366.728323,231924231.7,1650500.146,0,1156.857286,3687432.142,3686275.285,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,West Virginia,294.6160447,1431.671118,70564275.92,491026.7411,0,344.1671086,1097017.648,1096673.481,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,Wisconsin,898.7929827,4361.872996,215285512,1497988.304,0,1049.959728,3346700.839,3345650.879,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Buffet Signage,Wyoming,185.6912256,902.7417172,44495655.71,309485.3759,0,216.9223752,691430.61,691213.6877,No,Yes,No,No,No,No,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Alabama,20993.88798,118396.2827,4705564688,34989813.31,7.959307782,1570054.737,94118984.91,92548930.17,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Alaska,3106.769632,17086.22485,668737386.3,5177949.387,1.177854037,232343.7365,13928149.2,13695805.46,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Arizona,35966.10369,190897.5066,7267381603,59943506.15,13.63564906,2689771.019,161241842,158552071,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Arkansas,12208.92499,69634.61364,2332230374,20348208.32,4.628708688,913060.0553,54734579.33,53821519.27,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,California,141638.5556,723088.8842,27098159785,236064259.4,53.6987174,10592620.36,634988482.8,624395862.4,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Colorado,31792.71243,170530.6675,6455658404,52987854.05,12.0534121,2377658.621,142531856.1,140154197.5,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Connecticut,16778.00588,87238.26927,3654104926,27963343.14,6.360961481,1254764.608,75218505.68,73963741.07,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Delaware,4484.899101,25363.75063,987905906.7,7474831.836,1.700337372,335408.9097,20106525.82,19771116.91,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Florida,106299.6087,567509.2225,21927300519,177166014.5,40.30083916,7949752.06,476558285.8,468608533.7,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Georgia,44759.96347,247080.5506,9298751043,74599939.12,16.96962115,3347431.059,200666133.4,197318702.3,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Hawaii,3909.668084,19505.41041,695833338.3,6516113.473,1.482252912,292389.5231,17527672.42,17235282.89,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Idaho,6565.244781,34448.02908,1201403174,10942074.64,2.489048428,490990.2195,29433050.94,28942060.72,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Illinois,51353.96603,274409.5842,10438560752,85589943.38,19.46957237,3840571.966,230228110.1,226387538.1,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Indiana,32329.72097,176702.7302,6629404128,53882868.28,12.25700546,2417819.491,144939352,142521532.5,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Iowa,13682.95186,76289.76422,2672491435,22804919.77,5.187549125,1023297.038,61342879.45,60319582.41,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Kansas,13206.12793,72637.21871,2786148010,22010213.22,5.006773253,987637.1512,59205200.89,58217563.74,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Kentucky,21834.28757,121820.6256,4624446265,36390479.28,8.277924275,1632905.094,97886631.75,96253726.66,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Louisiana,20894.21109,117890.5174,4592281279,34823685.15,7.92151778,1562600.273,93672117.32,92109517.05,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Maine,7180.834874,37744.96938,1446824986,11968058.12,2.722434022,537027.9112,32192840.59,31655812.68,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Maryland,25811.99679,138951.7774,5276853821,43019994.65,9.785973283,1930383.161,115719343.6,113788960.4,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Massachusetts,32755.25661,165784.1305,6320903586,54592094.34,12.41833666,2449643.717,146847096.9,144397453.1,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Michigan,43134.27867,232087.6387,8971176312,71890464.45,16.3532834,3225852.144,193377926.3,190152074.1,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Minnesota,24610.36619,131071.0657,4888771881,41017276.99,9.330405083,1840517.681,110332239.8,108491722.2,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Mississippi,12933.03534,74563.38872,2981684553,21555058.91,4.903237025,967213.573,57980882.78,57013669.21,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Missouri,26686.82247,150093.3504,6085778712,44478037.44,10.11764157,1995808.116,119641328.1,117645520,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Montana,3343.183285,17942.28827,639492301.3,5571972.142,1.267484363,250024.2336,14988029.73,14738005.49,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Nebraska,7730.952324,42722.06126,1480978917,12884920.54,2.9309973,578169.1475,34659105.81,34080936.66,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Nevada,14008.54086,74706.70215,2795485409,23347568.1,5.310988055,1047646.627,62802547.44,61754900.81,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,New Hampshire,8851.601852,47380.46556,1770857905,14752669.75,3.355863552,661978.3544,39683158.34,39021179.99,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,New Jersey,35320.00596,183789.8772,6837178973,58866676.59,13.39069726,2641451.774,158345281.7,155703830,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,New Mexico,7770.554317,42119.8424,1402105560,12950923.86,2.946011406,581130.8332,34836647.94,34255517.1,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,New York,60775.01625,316705.3591,12001899556,101291693.8,23.04132804,4545137.244,272464197.3,267919060,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,North Carolina,46175.97364,255506.3469,9796627563,76959956.06,17.50646601,3453329.188,207014335.3,203561006.1,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,North Dakota,3617.781493,20039.23088,830139883.9,6029635.821,1.371591408,270560.4114,16219097.77,15948537.35,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Ohio,50225.97341,274597.962,10074874433,83709955.68,19.04192217,3756213.596,225171137.3,221414923.7,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Oklahoma,12377.30213,69947.48146,2270155306,20628836.88,4.692544669,925652.3544,55489441.17,54563788.81,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Oregon,18563.72758,96096.97096,3672317616,30939545.97,7.03797322,1388312.087,83224183.99,81835871.9,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Pennsylvania,53450.93217,288447.8709,10710617796,89084886.95,20.26458466,3997396.258,239629147.4,235631751.1,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Rhode Island,3578.824922,19211.86084,673959481.6,5964708.204,1.356821999,267646.9946,16044449.18,15776802.19,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,South Carolina,22973.96507,128077.9298,4990336083,38289941.78,8.710004506,1718137.332,102995989.7,101277852.4,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,South Dakota,3775.925073,20874.28567,835533905.3,6293208.454,1.431547593,282387.3811,16928080.93,16645693.55,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Tennessee,31245.34001,175801.5873,6799811418,52075566.69,11.84588953,2336722.676,140077897.3,137741174.6,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Texas,121751.8615,663532.9708,25533218072,202919769.1,46.15917448,9105368.524,545833226.3,536727857.8,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Utah,10774.29127,57596.08213,1998945065,17957152.11,4.084803176,805769.1389,48302885,47497115.87,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Vermont,2459.481922,13479.12622,501601750.9,4099136.537,0.932451084,183935.4981,11026254.03,10842318.53,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Virginia,40636.43806,222111.8149,8290952544,67727396.76,15.40628958,3039047.942,182179704.1,179140656.1,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Washington,31014.19841,161610.5531,5961671873,51690330.68,11.75825797,2319436.455,139041652.2,136722215.8,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,West Virginia,7028.704551,40018.51846,1299766360,11714507.59,2.664757613,525650.6506,31510815.82,30985165.17,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Wisconsin,23161.84263,126548.4137,4904995212,38603071.05,8.781233588,1732187.996,103838275.2,102106087.2,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,Consumer Education Campaigns,Wyoming,2805.463976,15307.91084,615090839.4,4675773.293,1.06362153,209810.208,12577347.36,12367537.15,Yes,No,Yes,No,No,Yes,Yes
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Alabama,195.6419458,948.1869098,46872407.36,326069.9096,0,30584.71088,368715.0264,338130.3155,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Alaska,38.99043975,189.5238172,9341431.195,64984.06625,0,6095.376542,73483.02004,67387.6435,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Arizona,277.5094651,1348.911515,66486441.05,462515.7751,0,43383.06247,523005.991,479622.9286,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Arkansas,9.056923222,44.02368048,2169881.275,15094.87204,0,1415.869062,17069.05782,15653.18876,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,California,1713.164295,7691.02879,409621351.9,2855273.825,0,267819.0223,3228701.369,2960882.347,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Colorado,270.4165354,1314.434368,64787098.46,450694.2256,0,42274.22457,509638.3579,467364.1333,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Connecticut,37.61282516,167.3773388,8993309.244,62688.04193,0,5880.014014,70886.70973,65006.69572,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Delaware,45.41241664,220.7396123,10880025.16,75687.36107,0,7099.32437,85586.14736,78486.82299,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Florida,760.0955624,3606.294272,182105676.3,1266825.937,0,118825.7606,1432508.015,1313682.254,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Georgia,516.2765738,2509.50509,123690887.4,860460.9563,0,80709.53128,972996.5104,892286.9791,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Hawaii,74.74263947,357.9192204,17907036.4,124571.0658,0,11684.51893,140863.1169,129178.598,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Idaho,78.83413601,383.1951238,18887287.81,131390.2267,0,12324.1427,148574.1231,136249.9804,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Illinois,650.1213225,3160.094513,155757761.2,1083535.537,0,101633.4846,1225245.944,1123612.46,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Indiana,297.9876214,1433.628814,71392651.12,496646.0357,0,46584.41323,561599.9844,515015.5712,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Iowa,180.3246757,875.5060463,43202655.88,300541.1262,0,28190.16162,339847.4561,311657.2944,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Kansas,179.0335144,870.241918,42893316.09,298389.1907,0,27988.31434,337414.0793,309425.7649,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Kentucky,206.2343548,1002.459126,49410164.34,343723.9247,0,32240.62248,388677.9253,356437.3028,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Louisiana,215.2518102,1046.290963,51570589.81,358753.017,0,33650.32154,405672.6004,372022.2789,No,No,Yes,No,No,No,No
Prevention,Reshape Consumer Environments,K-12 Education Campaigns,Maine,76.78556861,352.3109714,18396486.69,127975.9477,0,12003.8901,144713.307,132709.4169,No,No,Yes,No,No,No,No
